pct_3_sem,GSRAII Index_x,category,gsrai_gt_up,gsrai_gt_down,gsrai_lt_up,gsrai_lt_down,FEDFUNDS,CPALTT01USM657N,VIXCLS,DGS10,AAA10Y,BAMLH0A0HYM2EY,GEPUCURRENT,DGS3MO,acwi_log_diff,pmi_us_gt_50_up,pmi_us_gt_50_down,pmi_us_lt_50_up,pmi_us_lt_50_down,BAMLEMCBPIOAS,USTREASURY/HQMYC: 10.0-20.0,USTREASURY/YIELD: 10 YR-20 YR
3.4860166431156303,0.6,0.0,0,1,0,0,4.74,0.0,25.39,5.64,1.38,10.59,70.38417582348684,4.66,-0.0221287107203837,1.0,0.0,0.0,0.0,6.45,-0.5900000000000007,-0.5100000000000007
0.5420257845548004,0.91,0.0,1,0,0,0,4.76,0.0,23.43,5.82,1.33,10.69,71.5193269124478,4.57,0.0187198478347162,1.0,0.0,0.0,0.0,6.21,-0.5,-0.45999999999999996
4.053735301290651,1.06,0.0,1,0,0,0,4.76,0.0,25.9,6.02,1.31,10.78,71.5193269124478,4.74,0.0048647803448657,1.0,0.0,0.0,0.0,5.99,-0.5,-0.4500000000000002
1.9590898763899967,0.94,0.0,0,1,0,0,4.76,0.0,21.75,5.84,1.34,10.74,71.5193269124478,4.69,0.0200420065296571,1.0,0.0,0.0,0.0,5.99,-0.5,-0.45999999999999996
5.449773067438701,1.02,0.0,1,0,0,0,4.76,0.0,21.76,6.02,1.36,10.78,71.5193269124478,4.8,-0.014277056520594,1.0,0.0,0.0,0.0,5.83,-0.5,-0.47000000000000064
-0.106435482323608,1.21,0.0,1,0,0,0,4.99,0.300842358604085,18.66,5.82,1.36,10.78,72.25851745955828,4.69,0.0380420947007241,0.0,1.0,0.0,0.0,5.87,-0.3699999999999992,-0.47999999999999954
-0.6349308124796837,1.28,0.0,1,0,0,0,4.99,0.300842358604085,17.96,5.84,1.37,10.79,72.25851745955828,4.69,0.0026169763232426,0.0,1.0,0.0,0.0,5.85,-0.3699999999999992,-0.45999999999999996
-2.4021763102007765,1.14,0.0,0,1,0,0,4.99,0.300842358604085,17.42,5.68,1.4,10.66,72.25851745955828,4.68,0.0092912960580279,0.0,1.0,0.0,0.0,6.03,-0.3699999999999992,-0.5
0.3349388544621634,0.9,0.0,0,1,0,0,4.99,0.300842358604085,23.32,5.84,1.44,10.79,72.25851745955828,4.65,-0.0362398216774718,0.0,1.0,0.0,0.0,5.94,-0.3699999999999992,-0.4800000000000004
2.844480908486391,0.81,0.0,0,1,0,0,4.99,0.300842358604085,24.64,5.92,1.44,10.78,72.25851745955828,4.75,-0.0005297083859958,0.0,1.0,0.0,0.0,5.75,-0.41000000000000014,-0.4800000000000004
2.9784696435879665,0.77,0.0,0,1,0,0,5.07,0.239952009598097,26.6,6.02,1.45,10.97,61.76026181008206,4.8,-0.0241078407555424,1.0,0.0,0.0,0.0,5.77,-0.41000000000000014,-0.46000000000000085
2.779096800975922,0.8,0.0,1,0,0,0,5.07,0.239952009598097,22.31,5.98,1.51,10.99,61.76026181008206,4.74,0.0150596006097268,1.0,0.0,0.0,0.0,5.86,-0.41000000000000014,-0.46999999999999975
3.068643271100435,0.75,0.0,0,1,0,0,5.07,0.239952009598097,22.95,5.88,1.46,11.0,61.76026181008206,4.84,0.016596181646666,1.0,0.0,0.0,0.0,5.87,-0.41000000000000014,-0.5300000000000002
1.8068662222715748,0.76,0.0,0,1,0,0,5.07,0.239952009598097,21.83,5.85,1.47,11.02,61.76026181008206,4.98,0.0065767527677576,1.0,0.0,0.0,0.0,5.83,-0.41000000000000014,-0.5300000000000002
-0.008569724501672482,0.68,0.0,0,1,0,0,5.22,0.478755236385384,20.98,5.89,1.5,11.1,66.79365534562682,4.92,0.0050152537316483,1.0,0.0,0.0,0.0,5.65,-0.35999999999999943,-0.5600000000000005
-1.8373222284464807,0.94,0.0,1,0,0,0,5.22,0.478755236385384,22.03,5.89,1.5,11.13,66.79365534562682,4.76,0.0033152835710928,1.0,0.0,0.0,0.0,5.61,-0.35999999999999943,-0.5900000000000007
-1.7902899347914336,0.75,0.0,0,1,0,0,5.22,0.478755236385384,23.3,5.87,1.48,11.17,66.79365534562682,4.67,-0.0161071145976822,1.0,0.0,0.0,0.0,5.63,-0.35999999999999943,-0.5999999999999996
-1.7592544330767845,0.64,0.0,0,1,0,0,5.22,0.478755236385384,27.79,5.75,1.51,11.21,66.79365534562682,4.78,-0.0289221462185594,1.0,0.0,0.0,0.0,5.6,-0.35999999999999943,-0.6100000000000003
-0.5760427511963928,0.62,0.0,0,1,0,0,5.2,0.178677784395466,24.93,6.0,1.45,11.3,64.92747060560662,4.88,0.0093316373501738,1.0,0.0,0.0,0.0,5.4,-0.46999999999999975,-0.5700000000000003
2.1627521493827295,0.68,0.0,1,0,0,0,5.2,0.178677784395466,20.49,6.04,1.45,11.29,64.92747060560662,4.82,0.0287470457150779,1.0,0.0,0.0,0.0,5.32,-0.46999999999999975,-0.5700000000000003
4.3698294554968875,0.36,0.0,0,1,0,0,5.2,0.178677784395466,28.75,6.09,1.49,11.33,64.92747060560662,5.04,-0.0417928940027422,1.0,0.0,0.0,0.0,5.27,-0.46999999999999975,-0.5700000000000003
4.937611997966473,0.73,0.0,1,0,0,0,5.2,0.178677784395466,21.64,6.21,1.42,11.4,64.92747060560662,5.07,0.0244134518136307,1.0,0.0,0.0,0.0,5.21,-0.46999999999999975,-0.5499999999999998
4.54046108323658,0.47,0.0,0,1,0,0,5.2,0.178677784395466,22.2,6.02,1.36,11.46,64.92747060560662,5.12,0.0356731773425299,1.0,0.0,0.0,0.0,5.17,-0.46999999999999975,-0.5
3.7492738889255417,0.64,0.0,1,0,0,0,5.42,0.0594530321046454,21.66,5.92,1.33,11.28,67.65113311912978,5.14,0.0068476938037662,1.0,0.0,0.0,0.0,5.29,-0.4500000000000002,-0.4900000000000002
1.263860125887173,0.56,0.0,1,0,0,0,5.42,0.0594530321046454,21.65,5.93,1.35,11.29,67.65113311912978,5.23,0.0165121435716909,1.0,0.0,0.0,0.0,5.17,-0.4500000000000002,-0.4400000000000004
0.13009151671155017,0.77,0.0,1,0,0,0,5.42,0.0594530321046454,19.11,6.07,1.31,11.29,67.65113311912978,5.23,0.0184554743480172,1.0,0.0,0.0,0.0,5.01,-0.4500000000000002,-0.41000000000000014
0.6635799994881397,0.65,0.0,0,1,0,0,5.42,0.0594530321046454,22.33,6.12,1.32,11.27,67.65113311912978,5.3,0.0062168478810643,1.0,0.0,0.0,0.0,4.94,-0.4500000000000002,-0.4500000000000002
2.5276846036870193,0.83,0.0,1,0,0,0,5.3,0.0,19.32,6.17,1.29,11.19,60.43098892584037,5.25,0.0076978143302219,1.0,0.0,0.0,0.0,4.83,-0.3899999999999997,-0.4299999999999997
3.08577073664833,0.91,0.0,1,0,0,0,5.3,0.0,21.48,6.08,1.29,11.1,60.43098892584037,5.3,0.0054409007055475,1.0,0.0,0.0,0.0,4.84,-0.3899999999999997,-0.40000000000000036
-1.0191532408703297,0.95,0.0,1,0,0,0,5.3,0.0,21.35,6.3,1.29,11.19,60.43098892584037,5.44,0.0039146066469232,1.0,0.0,0.0,0.0,4.65,-0.3899999999999997,-0.4400000000000004
0.729577638051393,0.94,0.0,1,0,0,0,5.3,0.0,21.12,6.41,1.26,11.23,60.43098892584037,5.47,0.0308245541012462,1.0,0.0,0.0,0.0,4.56,-0.3899999999999997,-0.41999999999999993
-0.059654433917155636,1.23,0.0,1,0,0,0,5.3,0.0,24.64,6.45,1.19,11.34,60.43098892584037,5.33,0.01259856864157,1.0,0.0,0.0,0.0,4.53,-0.33999999999999986,-0.3799999999999999
0.975498517338802,0.77,0.0,0,1,0,0,5.45,0.297088532382659,21.72,6.52,1.17,11.47,63.43915953955528,5.38,-0.0302456368536181,0.0,1.0,0.0,0.0,4.5,-0.33999999999999986,-0.3000000000000007
1.7530322759808925,1.1,0.0,1,0,0,0,5.45,0.297088532382659,19.66,6.69,1.15,11.53,63.43915953955528,5.41,0.0203852833940565,0.0,1.0,0.0,0.0,4.39,-0.33999999999999986,-0.21999999999999975
1.012522948700778,1.14,0.0,1,0,0,0,5.45,0.297088532382659,20.82,6.79,1.07,11.54,63.43915953955528,5.47,-0.0183086835685752,0.0,1.0,0.0,0.0,4.3,-0.33999999999999986,-0.1200000000000001
1.7864317649420647,0.91,0.0,0,1,0,0,5.45,0.297088532382659,26.14,6.66,1.03,11.55,63.43915953955528,5.65,-0.0302416150840102,0.0,1.0,0.0,0.0,4.25,-0.33999999999999986,0.009999999999999787
-2.0524386208072065,0.85,0.0,0,1,0,0,5.73,0.592417061611377,21.54,6.53,1.03,11.57,58.77943030579569,5.67,0.0340850402490676,0.0,1.0,0.0,0.0,4.21,-0.16999999999999993,-0.009999999999999787
2.3695290542957492,0.78,0.0,0,1,0,0,5.73,0.592417061611377,24.42,6.63,1.11,11.59,58.77943030579569,5.66,-0.0094229307827521,0.0,1.0,0.0,0.0,4.09,-0.16999999999999993,0.009999999999999787
3.0474074197110124,0.82,0.0,1,0,0,0,5.73,0.592417061611377,26.0,6.49,1.21,11.6,58.77943030579569,5.75,-0.0232139416723349,0.0,1.0,0.0,0.0,4.0,-0.16999999999999993,0.020000000000000462
5.050223489959937,0.75,0.0,0,1,0,0,5.73,0.592417061611377,25.2,6.36,1.36,11.63,58.77943030579569,5.79,-0.002460338769614,0.0,1.0,0.0,0.0,4.06,-0.16999999999999993,-0.10999999999999943
2.680234388423308,0.86,0.0,1,0,0,0,5.85,0.824499411071837,19.21,6.39,1.29,11.76,61.33933093320981,5.79,0.0372842748711666,0.0,1.0,0.0,0.0,3.94,-0.07000000000000028,-0.020000000000000462
2.861868679977997,0.88,0.0,1,0,0,0,5.85,0.824499411071837,21.24,6.39,1.42,11.8,61.33933093320981,5.87,-0.0067894998445853,0.0,1.0,0.0,0.0,3.81,-0.07000000000000028,-0.1299999999999999
0.13251248137042815,0.46,1.0,0,1,0,0,5.85,0.824499411071837,22.37,6.2,1.44,11.87,61.33933093320981,5.89,0.0155910988710243,0.0,1.0,0.0,0.0,3.94,-0.07000000000000028,-0.1299999999999999
-5.348630081708272,0.57,1.0,0,1,0,0,5.85,0.824499411071837,23.31,6.2,1.43,11.98,61.33933093320981,5.91,0.0337491619377919,0.0,1.0,0.0,0.0,3.86,-0.07000000000000028,-0.16000000000000014
-3.5698665539713903,0.21,1.0,0,1,0,0,6.02,0.058411214953279,24.11,6.03,1.57,12.08,64.76240432343607,5.88,-0.0120404992561852,0.0,1.0,0.0,0.0,3.99,-0.1899999999999995,-0.16999999999999993
