year_week,acwi_log_diff
2000-34,0.008353359305403438
2000-35,0.007579171368120069
2000-36,-0.02905356110416892
2000-37,-0.02122906434200836
2000-38,-0.01577956440308502
2000-39,-0.001960756626384465
2000-40,-0.01189147657690147
2000-41,-0.03495027395075851
2000-42,0.003947587945859887
2000-43,0.0006804328888136789
2000-44,0.03305233552931909
2000-45,-0.032864711353393604
2000-46,-0.008120062107678629
2000-47,-0.02469075500486621
2000-48,-0.004733161726882343
2000-49,0.029775107915056376
2000-50,-0.027273873364095792
2000-51,-0.012193336082015114
2000-52,0.018746700096656743
2001-00,-0.005429846315488355
2001-01,0.0011395657375348107
2001-02,0.016234669060891736
2001-03,0.0017831564543936784
2001-04,-0.0005883623461394348
2001-05,-0.028785942274304317
2001-06,-0.011196551009124573
2001-07,-0.04044896148524835
2001-08,-0.004471089524078559
2001-09,0.0033275071094808527
2001-10,-0.07529067046561656
2001-11,-0.011443242489808533
2001-12,0.018751097713521514
2001-13,-0.008737596062936571
2001-14,0.03233911243214476
2001-15,0.03733609467698077
2001-16,0.006831098308461562
2001-17,0.011606099901558623
2001-18,-0.015223288802756557
2001-19,0.0201558718048689
2001-20,-0.00975759899320351
2001-21,-0.018613124260612474
2001-22,0.003177862095131542
2001-23,-0.035570895261170556
2001-24,0.0010837391987761978
2001-25,-0.002253643828621404
2001-26,-0.03210019856362629
2001-27,0.012909644579010547
2001-28,-0.0037561989809198207
2001-29,-0.004036248486023416
2001-30,0.017398654212397266
2001-31,-0.021295852767913705
2001-32,-0.011489289422442903
2001-33,0.014655926246751532
2001-34,-0.03786499214600329
2001-35,-0.04465991802733049
2001-36,-0.030117825892584955
2001-37,-0.09771985920661597
2001-38,0.07530085273401702
2001-39,0.027155535316090048
2001-40,0.01723435666565972
2001-41,-0.018460685249580527
2001-42,0.028198071228290374
2001-43,-0.015643155363932987
2001-44,0.02673582124958422
2001-45,0.014100346956593077
2001-46,0.004391503979792404
2001-47,-0.004891379021443567
2001-48,0.018141172048457797
2001-49,-0.03357051894800371
2001-50,0.011640666299431102
2001-51,0.01623194942377046
2001-52,-0.003937528605397591
2002-00,0.020889876644334265
2002-01,-0.02594359874573009
2002-02,-0.017082304987414067
2002-03,-0.0007968144887883633
2002-04,-0.010688184578439938
2002-05,-0.018551261694778914
2002-06,0.014168499847946298
2002-07,-0.01673949474436247
2002-08,0.03548668125278049
2002-09,0.03917089020849796
2002-10,-6.534532966996132e-05
2002-11,-0.01268813145100511
2002-12,-0.0024310003710106103
2002-13,-0.011656966469516587
2002-14,-0.014514840190003372
2002-15,0.02145449330054383
2002-16,-0.029094021668727203
2002-17,0.00024873275080867434
2002-18,-0.012339390582811825
2002-19,0.038874024857986716
2002-20,-0.014527815394616691
2002-21,-0.013667638728663757
2002-22,-0.035846006369060414
2002-23,-0.02908888693737678
2002-24,-0.012957929086831996
2002-25,0.013260377546879566
2002-26,-0.002197122608527613
2002-27,-0.05620347682845197
2002-28,-0.055445786703308055
2002-29,-0.028407524692134995
2002-30,0.012289997590858715
2002-31,0.039766823694247694
2002-32,0.01588890533733964
2002-33,0.011550724843351677
2002-34,-0.025345829168306827
2002-35,-0.02770119697364758
2002-36,-0.011397829879559666
2002-37,-0.04760215936661344
2002-38,-0.012575397456521135
2002-39,-0.031982783362686805
2002-40,0.026352431167325052
2002-41,0.05359941990617383
2002-42,0.004047609554718451
2002-43,0.007593550905563611
2002-44,0.003284996976644725
2002-45,0.011120772456420786
2002-46,0.022745491682918596
2002-47,0.00630083995198674
2002-48,-0.02733375661166381
2002-49,-0.020584920451219617
2002-50,0.003977061489780129
2002-51,-0.015554241830798314
2002-52,0.009373077515541419
2003-00,0.026996456128342453
2003-01,0.012768988993709445
2003-02,-0.018586364870929094
2003-03,-0.03834897126906533
2003-04,-0.013505957053019553
2003-05,-0.022827523790091085
2003-06,0.004562250528574381
2003-07,0.012786401391370729
2003-08,-0.014262579021040743
2003-09,-0.020161535458411897
2003-10,0.0032008113580785993
2003-11,0.05829588233900778
2003-12,-0.029123348702671352
2003-13,0.015405244938696584
2003-14,-0.005166247637602268
2003-15,0.02933873737516332
2003-16,0.00041863118681081956
2003-17,0.03485694402787321
2003-18,0.011089312096416034
2003-19,0.014859615562820231
2003-20,-0.007873492117470744
2003-21,0.02453659793774966
2003-22,0.029417534088146107
2003-23,0.0052050235680773
2003-24,0.007975185166331566
2003-25,-0.022053456838994772
2003-26,0.01169482635041316
2003-27,0.006546675874256535
2003-28,-0.008738460145288994
2003-29,0.01466859317722726
2003-30,-0.014588722286131067
2003-31,-0.0030348751352755657
2003-32,0.019700335701008362
2003-33,0.003901283239308459
2003-34,0.008355285984294565
2003-35,0.019422386698122258
2003-36,3.133414056288394e-05
2003-37,0.019863888409759216
2003-38,-0.031959920319601876
2003-39,0.03456749515428051
2003-40,0.014068181475472608
2003-41,0.0033390307343387398
2003-42,-0.014339430229476077
2003-43,0.01753873211859062
2003-44,0.005379184715185636
2003-45,0.0027808492904610933
2003-46,-0.015453886819078276
2003-47,0.02086983954505176
2003-48,0.012166408253890586
2003-49,0.007837399306039296
2003-50,0.012827765515512627
2003-51,0.00980382040056053
2003-52,0.0177125186360094
2004-00,0.0024141487934448993
2004-01,0.01880217670608319
2004-02,0.0016632295799091188
2004-03,0.011673502613210282
2004-04,-0.018499814223937375
2004-05,0.011013018155822351
2004-06,0.011027220853656561
2004-07,-0.0036365980513712133
2004-08,-0.0016325088427528644
2004-09,0.013016480947143617
2004-10,-0.03822847420462217
2004-11,0.0028806523086815005
2004-12,-0.00468033438921866
2004-13,0.03210060792259206
2004-14,-0.0007670623806025553
2004-15,-0.009262555454136965
2004-16,0.0005652232976013082
2004-17,-0.029241642872340837
2004-18,-0.010564430712424426
2004-19,-0.019697757546004613
2004-20,0.00996041675577673
2004-21,0.025239110842877083
2004-22,0.00020222086155517619
2004-23,0.00764637818850787
2004-24,0.0038562478084379756
2004-25,0.0041576361007672055
2004-26,-0.004545729098991597
2004-27,-0.006454972486466316
2004-28,-0.007876146559366458
2004-29,-0.02158238565344672
2004-30,0.009723068401063949
2004-31,-0.021982573891705576
2004-32,-0.004209647160233577
2004-33,0.023778371887828574
2004-34,0.009220948868535965
2004-35,0.0038224180412922888
2004-36,0.012993361776613697
2004-37,0.0029713271340416183
2004-38,-0.009106702751195943
2004-39,0.02024581767866626
2004-40,0.0022880337352369465
2004-41,-0.013180262658126192
2004-42,-0.0010820475274786396
2004-43,0.02113357379270403
2004-44,0.03285560565826598
2004-45,0.012956624490419979
2004-46,-0.0005834744785365611
2004-47,0.010392682156275307
2004-48,0.010458358038658024
2004-49,-0.015232297295260287
2004-50,0.011057016135210663
2004-51,0.020626433537533385
2004-52,0.006137854386853564
2005-01,-0.02644304800774563
2005-02,0.0018784494078878322
2005-03,-0.010999808481231497
2005-04,0.005353841284213736
2005-05,0.02165802954463716
2005-06,0.0047706285387663595
2005-07,0.005986693833143246
2005-08,0.007873561333586623
2005-09,0.012527198255511915
2005-10,-0.008658600570598184
2005-11,-0.011966628272416159
2005-12,-0.01960979112765421
2005-13,0.0016548691051164225
2005-14,0.004475492076951529
2005-15,-0.026712833811236215
2005-16,0.00522996981917718
2005-17,-0.005785164187988369
2005-18,0.01605589785243842
2005-19,-0.019947245349259287
2005-20,0.017084797425697473
2005-21,0.0086629739724882
2005-22,-0.00029316182385003453
2005-23,0.0006541333056618181
2005-24,0.017248922528090817
2005-25,-0.01412001218542172
2005-26,-0.0015257708457729548
2005-27,0.00682290711760745
2005-28,0.01569371041216654
2005-29,0.008042691972744369
2005-30,0.005424743446999721
2005-31,0.001097239984262388
2005-32,0.016467928001491078
2005-33,-0.015172740112692195
2005-34,-0.004894091784091833
2005-35,0.019691405098062862
2005-36,0.01500152359877106
2005-37,-0.002873397372553793
2005-38,-0.012652606791008943
2005-39,0.01728401220773272
2005-40,-0.025808905864095497
2005-41,-0.009941899271857412
2005-42,-0.013656141132709035
2005-43,0.01142297651581143
2005-44,0.02239760154237012
2005-45,0.008059878228337484
2005-46,0.009334544290886301
2005-47,0.013231113988223414
2005-48,0.0058877514396430105
2005-49,0.0026028040370744293
2005-50,0.011860719086283663
2005-51,0.0036282207372535795
2005-52,-0.009434411301503772
2006-01,0.04018541950483573
2006-02,0.00013960046370004674
2006-03,-0.018234485538591947
2006-04,0.0238180075078998
2006-05,-0.012169024726332266
2006-06,-0.0031931772635399465
2006-07,0.008319668660844727
2006-08,0.00867303296516051
2006-09,-0.0011185631790865634
2006-10,-0.008583265269304014
2006-11,0.027191692549877643
2006-12,-0.0028791475797032813
2006-13,0.0009313261452054923
2006-14,0.010133718521628223
2006-15,-0.008267611145474576
2006-16,0.027080970154465422
2006-17,0.002098087038359541
2006-18,0.020013559826215787
2006-19,-0.018832564891790124
2006-20,-0.041502169335979375
2006-21,0.005764601753949601
2006-22,0.006965203797015104
2006-23,-0.047573584931962995
2006-24,-0.004099570222415508
2006-25,-0.0011907833513009807
2006-26,0.03510845712044501
2006-27,-0.0001907240444200506
2006-28,-0.034615126998341204
2006-29,0.0044742377407429035
2006-30,0.036852745705004936
2006-31,0.006011202621156184
2006-32,-0.011511656984020466
2006-33,0.026061677631079798
2006-34,-0.007823164550694399
2006-35,0.014949698355149754
2006-36,-0.014949698355149817
2006-37,0.007415936242699631
2006-38,-0.0010877529985631774
2006-39,0.014117321135331517
2006-40,0.007545160766605436
2006-41,0.011403523590954503
2006-42,0.007870393607413139
2006-43,0.010694584940177098
2006-44,-0.0060116501131457795
2006-45,0.013110398068276892
2006-46,0.005160406687201866
2006-47,0.006981833904919879
2006-48,0.004378301688777707
2006-49,0.011273777287803157
2006-50,0.00945531947547165
2006-51,-0.006586018865101714
2006-52,0.008357647961374793
2007-00,-0.01025952749776142
2007-01,0.01018611214766647
2007-02,0.004804121625045228
2007-03,-0.003391143185148853
2007-04,0.018964937928515887
2007-05,-0.0007862882404565259
2007-06,0.01496611991043543
2007-07,0.0015853437793735604
2007-08,-0.04768165507651364
2007-09,0.010523791855689172
2007-10,-0.01024050534524576
2007-11,0.038692686271417226
2007-12,-0.007147420116759475
2007-13,0.018597881723837743
2007-14,0.00851623090920669
2007-15,0.018125241628964374
2007-16,0.0002317240406234134
2007-17,0.009351333607152174
2007-18,-0.0024472212021758597
2007-19,0.0074317006610540816
2007-20,-0.0030466140065391807
2007-21,0.01690508781983286
2007-22,-0.02444325323533472
2007-23,0.02260734246371329
2007-24,-0.01064558592796896
2007-25,0.002023146682099605
2007-26,0.020247280617104846
2007-27,0.016284993303577234
2007-28,-0.00649385924068367
2007-29,-0.05464185764648721
2007-30,-0.008255670018840129
2007-31,-0.00964155800207007
2007-32,-0.02776298545704981
2007-33,0.03988299383828958
2007-34,0.009418682038206783
2007-35,-0.010874027204080965
2007-36,0.015575732935951535
2007-37,0.031634920848561385
2007-38,0.01453025586040773
2007-39,0.01987792975912473
2007-40,0.008729292689001708
2007-41,-0.026996548964683047
2007-42,0.021183122472350248
2007-43,-0.006506414476975211
2007-44,-0.02960893701248959
2007-45,-0.012320118404323899
2007-46,-0.013361932190768843
2007-47,0.029689097743324965
2007-48,0.01408802990483152
2007-49,-0.03170372856491277
2007-50,-0.001672333019206822
2007-51,0.010795793036897513
2007-52,-0.0034707558352733213
2008-00,-0.027639757783833707
2008-01,-0.016909401016129574
2008-02,-0.05441011243393002
2008-03,-0.0018086061676416533
2008-04,0.030419189349548566
2008-05,-0.0471885601231649
2008-06,0.019390783755564904
2008-07,0.007432323927778393
2008-08,0.005769744022094136
2008-09,-0.032422726523571865
2008-10,-0.0046483954803293115
2008-11,-0.0048756061185012255
2008-12,0.024182210693956818
2008-13,0.037752032874041205
2008-14,-0.01717834308535116
2008-15,0.027267922912569083
2008-16,0.007118638291133642
2008-17,0.010886207035738038
2008-18,-0.011409176734929314
2008-19,0.029087989090481138
2008-20,-0.025049237611794402
2008-21,0.005031411624098366
2008-22,-0.01975311131488668
2008-23,-0.028165465725925938
2008-24,-0.019060266240302718
2008-25,-0.023242230359599866
2008-26,-0.025461622232983157
2008-27,-0.01269218222201625
2008-28,0.008857236627123077
2008-29,-0.0009334014434446007
2008-30,-0.0051566501615676755
2008-31,-0.0005235671126415758
2008-32,-0.01182519290429799
2008-33,-0.00537593410441739
2008-34,0.004881404275227052
2008-35,-0.061394479795574296
2008-36,0.007664868251665412
2008-37,0.0011401530289494367
2008-38,-0.02821699334955838
2008-39,-0.09469797750548113
2008-40,-0.2239894010064791
2008-41,0.035349272922794175
2008-42,-0.0952939800114261
2008-43,0.10184622576968379
2008-44,-0.01813810201514631
2008-45,-0.06558478270373694
2008-46,-0.10336795871448314
2008-47,0.11664360325651503
2008-48,-0.051731089771854546
2008-49,0.0482804715650336
2008-50,0.026899946837273234
2008-51,-0.018729740415739632
2008-52,0.029379929170834176
2009-00,0.02727278320115318
2009-01,-0.024207428274376077
2009-02,-0.06323220808841823
2009-03,-0.04884917107850513
2009-04,0.01871036410871674
2009-05,0.03871250412418517
2009-06,-0.036148769463439694
2009-07,-0.08160825304589786
2009-08,-0.02659752286544992
2009-09,-0.06834698371505789
2009-10,0.08076106074481375
2009-11,0.04367966384706498
2009-12,0.045642073628794445
2009-13,0.036714192558468806
2009-14,0.01066579298004682
2009-15,0.02096470830576446
2009-16,0.001765249371998148
2009-17,0.016505625474552536
2009-18,0.0651855502183851
2009-19,-0.03365566456521713
2009-20,0.02556681427842523
2009-21,0.030694009813197462
2009-22,0.013208210252019351
2009-23,0.011261528104252157
2009-24,-0.03276121092902457
2009-25,0.0008620602137460195
2009-26,-0.014918710795336826
2009-27,-0.028797118941890746
2009-28,0.06388129180490065
2009-29,0.04554570749536977
2009-30,0.017599541523285044
2009-31,0.01665236438781365
2009-32,0.0006095455011250793
2009-33,0.012587737908773319
2009-34,0.011789921653481746
2009-35,-0.014894595399148357
2009-36,0.040780436127341446
2009-37,0.01901837523497072
2009-38,-0.020149895211763122
2009-39,-0.021964998979125586
2009-40,0.046083562778802455
2009-41,0.01505657520828258
2009-42,-0.00184431656072252
2009-43,-0.04376470707515949
2009-44,0.023332474038344844
2009-45,0.023368000067705234
2009-46,-0.009153614901013225
2009-47,-0.004074410484839764
2009-48,0.023950547783425213
2009-49,-0.011401582213022645
2009-50,-0.0116800963455452
2009-51,0.02385654616846243
2009-52,-0.00029050499655845216
2010-00,0.0
2010-01,0.02539328061497782
2010-02,-0.002611371866594555
2010-03,-0.04012719076755728
2010-04,-0.027417569272829963
2010-05,-0.023946192526522775
2010-06,0.012749621336124856
2010-07,0.022707734481980865
2010-08,-0.0005007433553250855
2010-09,0.03332152716847322
2010-10,0.01482412626585856
2010-11,0.0031749292919981405
2010-12,0.0012986163037032362
2010-13,0.01853669641663304
2010-14,0.009490064147459933
2010-15,-0.002261877811676231
2010-16,0.0012224959908181535
2010-17,-0.01977085594578172
2010-18,-0.08742201160337705
2010-19,0.023467240124044473
2010-20,-0.05001860276936981
2010-21,0.009724985110699294
2010-22,-0.016794816039899754
2010-23,0.01711976567556608
2010-24,0.03251135095043164
2010-25,-0.02920288215248527
2010-26,-0.04003088837584203
2010-27,0.050233086017922916
2010-28,-0.001710992471990822
2010-29,0.026120467582716477
2010-30,0.007044575324025026
2010-31,0.023483864463447194
2010-32,-0.04150544471120143
2010-33,-0.006656537243168358
2010-34,-0.006092354813070767
2010-35,0.03753269306834959
2010-36,0.006975549057558112
2010-37,0.01589296973977312
2010-38,0.022160617146048982
2010-39,0.005030696485998037
2010-40,0.020336839414099864
2010-41,0.012181370081926062
2010-42,-0.0023415403238134626
2010-43,-0.0004461778298327038
2010-44,0.035586806133147665
2010-45,-0.023775100140905003
2010-46,-0.0018315109445384552
2010-47,-0.02148474671491812
2010-48,0.03089147309714311
2010-49,0.0055938270310405235
2010-50,0.000987352710117684
2010-51,0.012689798406087846
2010-52,0.0067856948022069615
2011-01,0.0003870577611066661
2011-02,0.019911460304129106
2011-03,-0.0070427853026719875
2011-04,-0.0015083837618752513
2011-05,0.019841133870566678
2011-06,0.0015928838952542445
2011-07,0.01751729048607685
2011-08,-0.016353513636110005
2011-09,0.009172014364546104
2011-10,-0.025262717329336472
2011-11,-0.019819317513773166
2011-12,0.031091143455510912
2011-13,0.014914187010516786
2011-14,0.0088107819457164
2011-15,-0.01141788458663392
2011-16,0.017507358354794545
2011-17,0.01710245259270684
2011-18,-0.023117370755254944
2011-19,-0.01248492409506765
2011-20,-0.004697167059134374
2011-21,0.002028250484770138
2011-22,-0.011024120920084732
2011-23,-0.024121889352028525
2011-24,-0.008390598881191202
2011-25,-0.001999766295118637
2011-26,0.050018297713295246
2011-27,0.00040566306182874125
2011-28,-0.02284104086513488
2011-29,0.025158854188933304
2011-30,-0.02959383327551782
2011-31,-0.08954024541464702
2011-32,-0.01645691323702458
2011-33,-0.03948316508880822
2011-34,0.024439119052469194
2011-35,0.015282338276420719
2011-36,-0.03434714043431191
2011-37,0.02882205366557917
2011-38,-0.07846502826350514
2011-39,0.010016539096075904
2011-40,0.017792656077355907
2011-41,0.052703508730518135
2011-42,0.0037388053536256396
2011-43,0.054541944611843016
2011-44,-0.038874542237990965
2011-45,-0.0007265583447825856
2011-46,-0.04038208673086629
2011-47,-0.05418525023200497
2011-48,0.08025157667072434
2011-49,-0.0038858157171010555
2011-50,-0.034689189546580124
2011-51,0.03008488784219635
2011-52,-0.0012879376096331943
2012-01,0.008136790094810754
2012-02,0.010354934475487182
2012-03,0.03031258954772939
2012-04,0.010085980117455278
2012-05,0.023149830161596427
2012-06,-0.00357121777714159
2012-07,0.015033362332224241
2012-08,0.00902361904141331
2012-09,0.00015668597150219702
2012-10,-0.0069357169728058235
2012-11,0.019751703644643077
2012-12,-0.011051951451466719
2012-13,0.0024362304267963077
2012-14,-0.015968548063749397
2012-15,-0.015245944397615105
2012-16,0.008372118985187431
2012-17,0.011223880335548731
2012-18,-0.023746322445593927
2012-19,-0.021137800654133627
2012-20,-0.05486422069887886
2012-21,0.006868376942545526
2012-22,-0.027733778051980105
2012-23,0.028366434464076915
2012-24,0.017099059701750394
2012-25,-0.0031660323908855223
2012-26,0.024257685670016325
2012-27,-0.003353785455825385
2012-28,-0.0053830985063866325
2012-29,0.005575965017643441
2012-30,0.013818066238869907
2012-31,0.008170552700859576
2012-32,0.016332227005672228
2012-33,0.0070310273143263605
2012-34,-0.0037020040156058157
2012-35,-0.006870923170946543
2012-36,0.025009273630617352
2012-37,0.02905647719522403
2012-38,-0.007157212600329114
2012-39,-0.018022383057259818
2012-40,0.016098185163661242
2012-41,-0.02051109492677964
2012-42,0.011996169273334216
2012-43,-0.016641649203714918
2012-44,0.005487248663262537
2012-45,-0.021859730241541926
2012-46,-0.018426939041986907
2012-47,0.038569072587269104
2012-48,0.008492498257891815
2012-49,0.005623853182040339
2012-50,0.005485379157112116
2012-51,0.010184083204301454
2012-52,-0.007755102923634009
2012-53,0.007602060468769824
2013-00,0.023072530609746036
2013-01,0.006890628930703706
2013-02,0.004807283715753215
2013-03,0.009438783512694109
2013-04,0.007443238897700041
2013-05,-0.005336230842131027
2013-06,-0.0015158101306273605
2013-07,-0.00458953845433452
2013-08,-0.0002205570488229305
2013-09,0.01817600072405392
2013-10,0.0068248126969407885
2013-11,-0.010572485224074918
2013-12,0.0036365851762589258
2013-13,-0.012669594737005492
2013-14,0.024275140857313506
2013-15,-0.021962923147445985
2013-16,0.023046725891702494
2013-17,0.017072448093006856
2013-18,0.008878497778100803
2013-19,0.009483483082442385
2013-20,-0.014049768322313992
2013-21,-0.014443319649995056
2013-22,-0.004331320917229606
2013-23,-0.007026664250657618
2013-24,-0.03264972260612048
2013-25,0.012514356677031584
2013-26,0.006828584358641725
2013-27,0.03303390149676382
2013-28,0.009587120838089916
2013-29,0.00284736864375289
2013-30,0.009606589002393752
2013-31,-0.00450113685338941
2013-32,-0.009856474051432593
2013-33,-0.0030948018382696433
2013-34,-0.02176291119840889
2013-35,0.02080273167597634
2013-36,0.021896305293303817
2013-37,0.019882427735248384
2013-38,-0.006181935770836331
2013-39,-0.003394537928693515
2013-40,0.007328683724899889
2013-41,0.02499462818721828
2013-42,0.003849824034959265
2013-43,-0.005541478775323056
2013-44,-0.004414280237508903
2013-45,0.015046741993138301
2013-46,0.0013392468739167127
2013-47,0.0038727090044717197
2013-48,-0.010433624960916323
2013-49,-0.015151632347132358
2013-50,0.021377904695892905
2013-51,0.01597722690364218
2013-52,0.004272986647580596
2014-00,-0.010593202100386697
2014-01,0.003913232567047412
2014-02,0.0014158501219606677
2014-03,-0.02373392817225167
2014-04,-0.012553521695073224
2014-05,0.00752922962464699
2014-06,0.023263382334165493
2014-07,0.005487456064158521
2014-08,0.009131387466585834
2014-09,0.0031209704715662325
2014-10,-0.024753867082386832
2014-11,0.007466722538925623
2014-12,0.008846401404295564
2014-13,0.009543654060948818
2014-14,-0.018936747558875183
2014-15,0.01695598340591639
2014-16,-0.0018774455217543786
2014-17,0.010768588909992244
2014-18,-0.0026075571113638022
2014-19,0.0028052608553593584
2014-20,0.008660494305719996
2014-21,0.007436235446812545
2014-22,0.011775232423984549
2014-23,-0.0033018366211520172
2014-24,0.009828727327582868
2014-25,-0.00311908644654033
2014-26,0.013158893967343419
2014-27,-0.01434422268411748
2014-28,0.004716610083783245
2014-29,0.0036000564131532242
2014-30,-0.02380053046105163
2014-31,-0.009481549684151495
2014-32,0.015408243947936301
2014-33,0.012059440220692799
2014-34,0.0069806444640153386
2014-35,0.0019098930131014947
2014-36,-0.014454973233135274
2014-37,0.004752059581192496
2014-38,-0.019919215401466427
2014-39,-0.020034790209254517
2014-40,-0.02704262322759104
2014-41,-0.008675282606581496
2014-42,0.030356328583311963
2014-43,0.02467425542988045
2014-44,-0.003596868443726085
2014-45,0.005661722726384132
2014-46,0.011809098374547146
2014-47,0.001198404151265388
2014-48,-0.002513600979211326
2014-49,-0.03843110521075462
2014-50,0.02287585816491041
2014-51,0.0073284836748944504
2014-52,-0.009904755636962706
2015-00,-0.002885824738334485
2015-01,-0.010222344533247465
2015-02,-0.005035880255365721
2015-03,0.02086139370985816
2015-04,-0.01913445449918424
2015-05,0.024492395775342585
2015-06,0.01717383489585415
2015-07,0.007870096224163313
2015-08,0.003029042193704359
